:START_ID,:END_ID,:TYPE
entity_11,entity_7022,specifies
entity_1670,entity_1742,connects_to
entity_1670,entity_1773,connects_to
entity_7023,entity_1742,extends_to
entity_1739,entity_7024,extends_to
entity_1670,entity_7025,affects
entity_1670,entity_7026,affects
entity_4439,entity_7021,determines
entity_311,entity_7027,requests
entity_1670,entity_7028,can_be_bundled
entity_2425,entity_2427,contains
entity_2425,entity_2428,contains
entity_2427,entity_2443,uses
entity_2427,entity_681,uses
entity_2427,entity_682,uses
entity_2428,entity_2444,uses
entity_2428,entity_2443,uses
entity_2428,entity_682,uses
entity_642,entity_2440,uses
entity_642,entity_681,uses
entity_642,entity_682,uses
entity_642,entity_2444,uses
entity_644,entity_2441,uses
entity_644,entity_2440,uses
entity_644,entity_679,uses
entity_644,entity_682,uses
entity_644,entity_681,uses
entity_645,entity_2440,uses
entity_645,entity_681,uses
entity_645,entity_682,uses
entity_2426,entity_681,uses
entity_2426,entity_2439,uses
entity_2426,entity_2443,uses
entity_2426,entity_2441,uses
entity_2426,entity_679,uses
entity_2426,entity_682,uses
entity_2426,entity_2435,uses
entity_2426,entity_2436,uses
entity_2426,entity_2434,uses
entity_2437,entity_2970,uses
entity_2437,entity_682,contains
entity_2437,entity_2675,contains
entity_2437,entity_2443,contains
entity_2437,entity_2442,contains
entity_2438,entity_7029,uses
entity_2438,entity_681,contains
entity_2438,entity_2439,contains
entity_2388,entity_2449,contains
entity_2388,entity_2450,contains
entity_2388,entity_2442,contains
entity_2442,entity_679,contains
entity_2442,entity_680,contains
entity_2442,entity_681,contains
entity_2442,entity_682,contains
entity_2442,entity_2439,contains
entity_2442,entity_2448,contains
entity_2442,entity_2462,has
entity_2442,entity_5245,has
entity_2442,entity_2292,belongs_to
entity_679,entity_638,used_in
entity_679,entity_636,used_in
entity_679,entity_2463,has
entity_679,entity_7030,has
entity_679,entity_7031,has
entity_679,entity_7032,has
entity_679,entity_7033,has
entity_679,entity_7034,has
entity_679,entity_7035,has
entity_680,entity_3873,used_in
entity_680,entity_2462,has
entity_680,entity_2463,has
entity_680,entity_7036,has
entity_680,entity_2356,has
entity_680,entity_7034,has
entity_680,entity_7037,has
entity_680,entity_7038,has
entity_681,entity_4712,used_in
entity_681,entity_791,used_in
entity_681,entity_634,used_in
entity_681,entity_7036,has
entity_681,entity_2462,has
entity_681,entity_7039,has
entity_681,entity_7040,has
entity_681,entity_7041,has
entity_681,entity_4712,uses
entity_681,entity_791,uses
entity_681,entity_634,uses
entity_681,entity_2462,has
entity_681,entity_7036,has
entity_681,entity_7039,has
entity_681,entity_2356,has
entity_681,entity_7042,has
entity_681,entity_876,affects
entity_682,entity_1770,uses
entity_682,entity_1844,uses
entity_682,entity_3567,uses
entity_682,entity_2804,uses
entity_682,entity_7036,has
entity_682,entity_2462,has
entity_682,entity_7043,has
entity_682,entity_7044,has
entity_682,entity_7045,has
entity_683,entity_636,uses
entity_683,entity_637,uses
entity_683,entity_2473,uses
entity_683,entity_7046,has
entity_683,entity_2472,has
entity_683,entity_7047,has
entity_683,entity_2462,has
entity_683,entity_7036,has
entity_683,entity_2356,has
entity_683,entity_7044,has
entity_684,entity_636,applied_to
entity_684,entity_637,applied_to
entity_684,entity_2473,applied_to
entity_684,entity_645,applied_to
entity_684,entity_624,applied_to
entity_684,entity_379,applied_to
entity_684,entity_2472,has
entity_684,entity_688,has
entity_684,entity_2982,contains
entity_684,entity_7048,contains
entity_684,entity_7049,contains
entity_686,entity_684,belongs_to
entity_687,entity_684,belongs_to
entity_2982,entity_688,has
entity_2982,entity_688,used_in
entity_2892,entity_724,requires
entity_724,entity_7050,has
entity_2387,entity_2354,belongs_to
entity_2451,entity_2387,part_of
entity_2292,entity_2387,part_of
entity_2443,entity_2451,used_in
entity_846,entity_2451,used_in
entity_679,entity_2451,used_in
entity_2440,entity_2451,used_in
entity_2449,entity_2451,used_in
entity_2442,entity_2292,used_in
entity_2347,entity_7051,used_in
entity_2455,entity_7051,applied_to
entity_2456,entity_7051,applied_to
entity_2452,entity_4732,uses
entity_2452,entity_625,applied_to
entity_2452,entity_7052,applied_to
entity_2452,entity_7053,applied_to
entity_2452,entity_783,applied_to
entity_2452,entity_7054,applied_to
entity_2452,entity_2474,applied_to
entity_2452,entity_791,applied_to
entity_2452,entity_7055,applied_to
entity_2452,entity_7056,applied_to
entity_2174,entity_7057,applied_to
entity_2174,entity_7058,has
entity_2174,entity_7059,has
entity_2174,entity_7060,has
entity_7058,entity_2281,acts_on
entity_7060,entity_2281,acts_on
entity_379,entity_4513,has
entity_379,entity_4511,has
entity_379,entity_2467,has
entity_379,entity_7061,has
entity_379,entity_7062,has
entity_379,entity_7063,has
entity_2341,entity_4513,has
entity_2341,entity_4511,has
entity_2341,entity_2467,has
entity_634,entity_2462,has
entity_634,entity_7064,has
entity_634,entity_2468,has
entity_635,entity_2461,has
entity_635,entity_2462,has
entity_635,entity_2463,has
entity_635,entity_2464,has
entity_635,entity_7064,has
entity_635,entity_2465,has
entity_636,entity_2462,has
entity_636,entity_2463,has
entity_636,entity_2472,has
entity_636,entity_7065,has
entity_636,entity_2356,has
entity_637,entity_2471,has
entity_637,entity_2472,has
entity_637,entity_2462,has
entity_637,entity_2463,has
entity_638,entity_2463,has
entity_638,entity_7043,has
entity_638,entity_7039,has
entity_639,entity_2472,has
entity_639,entity_7047,has
entity_639,entity_7066,has
entity_697,entity_688,has
entity_697,entity_730,has
entity_697,entity_664,has
entity_697,entity_2460,has
entity_697,entity_633,has
entity_697,entity_735,has
entity_697,entity_2354,has
entity_2354,entity_379,has
entity_2354,entity_2341,has
entity_2354,entity_2970,has
entity_2354,entity_2355,has
entity_2354,entity_346,has
entity_2354,entity_2016,has
entity_2354,entity_2892,has
entity_2354,entity_1712,has
entity_2354,entity_1423,has
entity_2354,entity_635,has
entity_2354,entity_636,has
entity_2354,entity_637,has
entity_2354,entity_638,has
entity_2354,entity_639,has
entity_634,entity_4665,affects
entity_634,entity_622,affects
entity_634,entity_4324,affects
entity_634,entity_7067,affects
entity_634,entity_7068,affects
entity_634,entity_2330,uses
entity_634,entity_7069,uses
entity_634,entity_2461,has
entity_634,entity_2462,has
entity_634,entity_5250,has
entity_634,entity_2472,has
entity_634,entity_7064,has
entity_634,entity_2468,has
entity_634,entity_640,contains
entity_634,entity_641,contains
entity_634,entity_733,has
entity_635,entity_4732,contains
entity_635,entity_4537,contains
entity_635,entity_264,contains
entity_635,entity_7070,contains
entity_635,entity_2461,has
entity_635,entity_2462,has
entity_635,entity_2463,has
entity_635,entity_2464,has
entity_635,entity_7064,has
entity_635,entity_2465,has
entity_635,entity_7071,has
entity_635,entity_7072,has
entity_635,entity_7073,has
entity_635,entity_5250,has
entity_635,entity_640,uses
entity_635,entity_642,uses
entity_635,entity_733,has
entity_2459,entity_1745,contains
entity_2459,entity_1794,contains
entity_2459,entity_5150,contains
entity_2459,entity_7074,contains
entity_2459,entity_2461,has
entity_2459,entity_2463,has
entity_2459,entity_7075,has
entity_2459,entity_7072,has
entity_2459,entity_2469,has
entity_2459,entity_2470,has
entity_645,entity_2471,has
entity_645,entity_2472,has
entity_2473,entity_2311,contains
entity_2473,entity_7076,contains
entity_2473,entity_2906,contains
entity_2473,entity_7077,contains
entity_2473,entity_2907,contains
entity_2311,entity_2462,requires
entity_2311,entity_7078,requires
entity_2311,entity_7079,requires
entity_2311,entity_5251,requires
entity_7076,entity_2462,requires
entity_7076,entity_7080,requires
entity_2906,entity_7081,requires
entity_2906,entity_2477,uses
entity_2906,entity_624,uses
entity_7077,entity_7081,requires
entity_7077,entity_2477,uses
entity_7077,entity_624,uses
entity_7082,entity_2478,uses
entity_2907,entity_7047,requires
entity_2907,entity_2462,requires
entity_2907,entity_7083,requires
entity_7084,entity_2479,requires
entity_783,entity_2906,contains
entity_783,entity_7077,contains
entity_783,entity_2461,has
entity_783,entity_2462,has
entity_783,entity_7047,has
entity_783,entity_2354,has
entity_2354,entity_7085,requires
entity_2475,entity_2461,has
entity_2475,entity_7065,has
entity_2475,entity_4336,has
entity_2475,entity_2354,has
entity_2475,entity_2472,has
entity_2475,entity_2354,has
entity_636,entity_2462,has
entity_636,entity_2463,has
entity_636,entity_2472,has
entity_636,entity_7065,has
entity_636,entity_2356,has
entity_636,entity_643,has
entity_636,entity_644,has
entity_643,entity_2462,has
entity_644,entity_7086,has
entity_644,entity_7087,has
entity_636,entity_2357,has
entity_637,entity_643,uses
entity_637,entity_645,uses
entity_637,entity_2471,has
entity_637,entity_2472,has
entity_637,entity_2462,has
entity_637,entity_2463,has
entity_638,entity_643,uses
entity_638,entity_646,uses
entity_638,entity_2463,has
entity_638,entity_7043,has
entity_638,entity_7039,has
entity_639,entity_643,uses
entity_639,entity_647,uses
entity_639,entity_2472,has
entity_639,entity_7047,has
entity_639,entity_7066,has
entity_732,entity_721,has
entity_732,entity_758,has
entity_758,entity_693,belongs_to
entity_758,entity_695,applied_to
entity_758,entity_7088,applied_to
entity_693,entity_758,produces
entity_693,entity_7089,refines
entity_693,entity_7090,refines
entity_7091,entity_7092,collaborates_with
entity_7091,entity_693,collaborates_with
entity_7093,entity_7094,responsible_for
entity_7095,entity_7096,develops
entity_722,entity_695,applied_to
entity_722,entity_547,applied_to
entity_722,entity_7097,applied_to
entity_722,entity_547,applied_to
entity_722,entity_4274,applied_to
entity_722,entity_965,applied_to
entity_722,entity_580,applied_to
entity_769,entity_7098,has
entity_769,entity_7099,has
entity_769,entity_2484,has
entity_769,entity_729,has
entity_769,entity_7100,has
entity_769,entity_724,has
entity_769,entity_379,has
entity_769,entity_2485,has
entity_769,entity_7101,has
entity_769,entity_7102,has
entity_769,entity_7103,has
entity_769,entity_7104,has
entity_769,entity_7105,has
entity_769,entity_7106,has
entity_769,entity_7107,has
entity_769,entity_7108,has
entity_769,entity_7109,has
entity_769,entity_447,has
entity_769,entity_4967,has
entity_769,entity_7110,has
entity_769,entity_7111,has
entity_769,entity_3154,has
entity_769,entity_7112,has
entity_769,entity_807,has
entity_769,entity_806,has
entity_769,entity_817,has
entity_806,entity_4142,part_of
entity_806,entity_261,located_at
entity_806,entity_194,located_at
entity_806,entity_810,uses
entity_806,entity_811,uses
entity_806,entity_2498,uses
entity_810,entity_806,applied_to
entity_811,entity_806,applied_to
entity_2498,entity_806,applied_to
entity_811,entity_807,belongs_to
entity_2498,entity_807,belongs_to
entity_810,entity_807,belongs_to
entity_870,entity_2558,uses
entity_870,entity_843,uses
entity_870,entity_426,uses
entity_870,entity_602,uses
entity_870,entity_2486,uses
entity_870,entity_2487,uses
entity_870,entity_2488,uses
entity_870,entity_2489,uses
entity_843,entity_965,supports
entity_426,entity_843,supports
entity_426,entity_965,supports
entity_843,entity_965,supports
entity_602,entity_965,supports
entity_581,entity_965,supports
entity_5767,entity_965,supports
entity_2558,entity_3000,reduces
entity_426,entity_843,contains
entity_426,entity_844,contains
entity_844,entity_843,contains
entity_844,entity_602,contains
entity_817,entity_426,contains
entity_817,entity_844,contains
entity_817,entity_843,contains
entity_817,entity_602,contains
entity_817,entity_2486,contains
entity_817,entity_2487,contains
entity_817,entity_2488,contains
entity_817,entity_2489,contains
entity_426,entity_261,part_of
entity_844,entity_261,part_of
entity_843,entity_844,part_of
entity_602,entity_844,part_of
entity_581,entity_844,part_of
entity_5767,entity_844,part_of
entity_426,entity_817,part_of
entity_844,entity_817,part_of
entity_843,entity_817,part_of
entity_602,entity_817,part_of
entity_2486,entity_817,part_of
entity_2487,entity_817,part_of
entity_2488,entity_817,part_of
entity_2489,entity_817,part_of
entity_4820,entity_1745,determines
entity_4822,entity_4820,belongs_to
entity_547,entity_4822,belongs_to
entity_4821,entity_4820,belongs_to
entity_4828,entity_4821,belongs_to
entity_1976,entity_2888,contains
entity_2888,entity_1679,contains
entity_783,entity_4824,belongs_to
entity_4823,entity_283,constrained_by
entity_4819,entity_4823,has
entity_4822,entity_4823,has
entity_4821,entity_4823,has
entity_791,entity_4830,has
entity_783,entity_4830,has
entity_1668,entity_7113,has
entity_1423,entity_1759,has
entity_4827,entity_7114,has
entity_4210,entity_1745,affects
entity_1745,entity_1702,determines
entity_4829,entity_7115,used_in
entity_2655,entity_7115,used_in
entity_1745,entity_1936,affects
entity_1745,entity_4831,affects
entity_4831,entity_1745,determines
entity_1745,entity_997,determines
entity_1745,entity_4841,determines
entity_4841,entity_4831,determines
entity_1745,entity_1702,determines
entity_1745,entity_1794,determines
entity_1794,entity_1745,affects
entity_1745,entity_4826,determines
entity_4826,entity_1745,affects
entity_4820,entity_1745,affects
entity_4820,entity_1936,affects
entity_1745,entity_2655,determines
entity_1745,entity_1637,affects
entity_1745,entity_864,determines
entity_1745,entity_7116,affects
entity_1745,entity_997,determines
entity_1745,entity_5836,affects
entity_1745,entity_7117,determines
entity_1745,entity_5439,affects
entity_1745,entity_5440,affects
entity_1745,entity_7118,determines
entity_1745,entity_7119,affects
entity_1745,entity_5447,determines
entity_1745,entity_1702,affects
entity_1745,entity_4844,determines
entity_1745,entity_1794,affects
entity_1745,entity_4843,affects
entity_1745,entity_4213,affects
entity_1745,entity_4792,determines
entity_1745,entity_5444,affects
entity_1745,entity_5443,affects
entity_1745,entity_1775,affects
entity_1745,entity_7120,affects
entity_1745,entity_7121,affects
entity_1745,entity_1693,affects
entity_1745,entity_4772,affects
entity_1745,entity_7122,affects
entity_1745,entity_190,affects
entity_1745,entity_4360,affects
entity_1745,entity_450,affects
entity_1745,entity_720,affects
entity_1745,entity_452,affects
entity_1745,entity_963,affects
entity_1745,entity_449,affects
entity_1745,entity_7123,affects
entity_1745,entity_7124,affects
entity_1745,entity_713,affects
entity_1745,entity_7125,affects
entity_1745,entity_714,affects
entity_1745,entity_7126,affects
entity_1745,entity_7127,affects
entity_1745,entity_7128,affects
entity_1745,entity_7129,affects
entity_4792,entity_7130,contains
entity_4792,entity_5448,contains
entity_4213,entity_1741,affects
entity_1806,entity_1741,affects
entity_950,entity_7131,has
entity_951,entity_7131,has
entity_4213,entity_1745,affects
entity_4213,entity_7132,determines
entity_7133,entity_7134,compared_to
entity_7132,entity_1745,applied_to
entity_1794,entity_1745,affects
entity_1794,entity_7135,located_at
entity_1794,entity_4241,covers
entity_4844,entity_7136,applied_to
entity_7137,entity_1745,reduces
entity_4241,entity_1794,covers
entity_4840,entity_1745,affects
entity_4840,entity_7138,determined_by
entity_311,entity_1745,affects
entity_4832,entity_7139,determined_by
entity_1745,entity_7140,matches_with
entity_4840,entity_7141,constrained_by
entity_4832,entity_4835,determines
entity_4832,entity_4837,determines
entity_4832,entity_4836,determines
entity_4832,entity_4839,determines
entity_4832,entity_4833,determines
entity_4835,entity_4837,affects
entity_4835,entity_4836,affects
entity_4835,entity_4833,affects
entity_7142,entity_4837,affects
entity_7142,entity_4836,affects
entity_7142,entity_4833,affects
entity_4834,entity_7143,affects
entity_998,entity_7143,affects
entity_4833,entity_7144,determines
entity_4833,entity_7145,determines
entity_4833,entity_7146,determines
entity_4833,entity_1794,affects
entity_4833,entity_7115,affects
entity_4833,entity_5452,affects
entity_1745,entity_1637,affects
entity_1745,entity_712,determines
entity_4846,entity_1794,part_of
entity_4846,entity_7147,has
entity_1822,entity_1664,part_of
