id:ID,name,summary,type,domain_relevance,entity_chunk_id,relation_chunk_id,:LABEL
entity_755,预涂,涂装施工中的预涂工艺，PSPC明确要求压载舱内需做两度预涂，以提高涂层质量。,工艺流程,domain_specific,165,362,工艺流程
entity_756,涂层质量控制,涂装施工过程中对涂层质量的控制，要求避免涂层流挂、漏底、针孔、开裂、橘皮等缺陷的发生。,工艺流程,domain_specific,165,362,工艺流程
entity_757,分段边口涂层,在冲砂分段的边口及密性焊缝区域，要求先涂车间底漆后，预留边口再喷主涂层或用塑料胶带保护，以减少后期涂层修补。,材料部件,domain_specific,165,362,材料部件
entity_758,PSPC,PSPC是船舶建造中对涂装施工、膜厚检测、预涂要求等技术标准的规范，对船厂建造周期和成本产生显著影响。 | 压载舱涂层性能标准，由国际海事组织推动制定，旨在规范压载舱涂层的性能要求，以提高船舶安全性能。,标准/机构|标准规范,domain_specific,165|268,1213|1214|357|362|363,标准
entity_759,分道建造,壳舾涂一体化的基础技术之一，指船体建造按分道进行，形成中间产品——分段，为后续舾装和涂装提供有序的生产流程。,工艺流程,domain_specific,165,18|366,工艺流程
entity_760,区域舾装,壳舾涂一体化的基础技术之一，指舾装作业按区域进行，以中间产品为导向，提高生产效率和作业协调性。 | 区域舾装是船体分道作业实施后的必然结果，采用先行舾装技术和模块化技术，绝大多数舾装件的装配与船体分段无关，而是形成单元后再装在船体上。 | 一种舾装组织方式，按区域划分安装作业，是船舶建造中的关键区域。,工艺流程,domain_specific,165|232|254,11|21|22|1117|1118|1126|1133|1138|1139|1140|335|1032|365|366|371|505,工艺流程
entity_761,区域涂装,壳舾涂一体化的基础技术之一，指涂装作业按区域进行，渗透到船体和舾装作业各阶段，实现作业的有序和协调。 | 区域涂装作业流程按船体建造和区域舾装作业流程相结合划分区域，包括船体涂装、铁舾件涂装和特殊涂装，按所需涂装部位划分阶段，采用跟踪涂装方式。 | 指在船舶建造过程中，将涂装作业与船体结构设计、舾装布置等紧密结合，实现涂装与壳舾作业同步进行的工艺方式，是现代造船模式的重要组成部分。,工艺流程,domain_specific,165|232|257,11|23|1032|365|366|1153|1156|1157|1170|505,工艺流程
entity_762,管件族制造,壳舾涂一体化的基础技术之一，指对管件进行成组制造，提高生产效率和标准化程度。 | 从20世纪70年代初开始，国外造船厂根据管子加工的特点，运用成组技术原理，对管子加工工艺流程进行改造。,工艺流程,domain_specific,165|251,368|1128|1129|1136|366,工艺流程
entity_763,中间产品,壳舾涂一体化中的关键概念，指船体分段、舾装托盘等，作为各作业流程的导向和组织基础。 | 在船舶建造过程中，各作业线制造的半成品或组件，固定在施工区域内进行封闭作业。 | 在船舶制造中作为生产过程中的中间环节，用于实现成组技术和系统工程的集成应用，是现代造船模式的核心导向。 | 一种在造船过程中形成的具有同族性批量生产特点的部件，是现代造船模式中的重要组成部分。,材料部件|部件,domain_specific,165|167|228|193,368|2|18|1136|1457|1023|1027|1028|1029|1030|1033|1035|1041|290|676|476|478|479|480|482|487|365|366|374|963,材料部件
entity_764,托盘,舾装作业中的中间产品，以不按船舶系统分类为导向，用于实现壳舾涂一体化的作业协调。 | 区域舾装的基本生产单元，用于管舾件和铁舾件的集配，形成物的流动、人员和作业场所相对固定的准流水线作业方式。 | 作为作业单位和器材集配单位，用于组织生产、进行物资配套和工程进度安排。 | 托盘是造船过程中用于组织和运输中间产品的容器，如生产节拍中提到的每半小时交付一个托盘的管子。,材料部件|设备工具,domain_specific,165|232|158|199,1139|1140|333|335|1029|1032|1040|477|365,材料部件
entity_765,涂装房,用于船舶涂装施工的专用厂房，需满足特定环境条件如湿度、温度等，是PSPC标准实施的重要设施。,设备,domain_specific,165,452|363|506,设备
entity_766,除尘设备,用于涂装施工过程中控制灰尘污染的设备，是PSPC标准实施中对施工环境要求的一部分。,设备,domain_specific,165,363|506,设备
entity_767,除湿设备,用于涂装施工过程中控制湿度的设备，是PSPC标准实施中对施工环境要求的一部分。,设备,domain_specific,165,363,设备
entity_768,测厚仪,用于检测漆膜厚度的仪器，PSPC标准要求增加检测点分布，提高检测精度和工作量。,设备,domain_specific,165,1317,设备
entity_769,涂层,涂装施工形成的保护层，需满足PSPC标准对流挂、漏底、针孔、开裂、橘皮等缺陷的控制要求。 | 涂层是涂装作业形成的保护层，用于防止钢材锈蚀，提高船体耐久性。 | 用于保护船舶压载舱和双舷侧处所的防腐涂层，需满足15年使用寿命和水溶性盐含量等技术要求。,材料部件|材料,domain_specific,165|262|269,1216|345|346|361|1170|1177|1183|1184|1186|1189|1190,材料部件
entity_770,盐分值,钢结构表面处理阶段的检测指标，若不合格需返工，影响建造周期和成本。,材料部件,domain_specific,165,364,材料部件
entity_771,钢结构,船舶建造中的主要结构部分，表面处理阶段需达到PSPC要求，影响建造周期。,材料部件,domain_specific,165,871|1269|1272|1489|364|1169|708,材料部件
entity_772,涂装周期,涂装施工所需的时间，受膜厚检测标准提高、涂装程序规范（如两度预涂）等因素影响。,工艺流程,domain_specific,165,364,工艺流程
entity_773,舱室修补,涂装施工后对舱室涂层的修补工作，若修补工作量大于2%，需进行冲砂，严重影响压载舱修补涂装周期。,工艺流程,domain_specific,165,364,工艺流程
entity_774,过程记录,涂装施工过程中对各项操作和检测的记录，是PSPC标准实施中对质量控制的要求之一。,工艺流程,domain_specific,165,364,工艺流程
entity_775,文档管理,涂装施工过程中对相关文档的管理，是PSPC标准实施中对质量控制的要求之一。,工艺流程,domain_specific,165,364,工艺流程
entity_776,信息,施工过程中涉及的信息，用于协调各作业流程。,通用实体,general,165,877|1327|1333|570|594|366|367|954|989|546|1658,通用实体
entity_777,物资,施工过程中涉及的物资，按中间产品导向调集，为现场作业服务。,通用实体,general,165,1028|476|366,通用实体
entity_778,单元舾装,壳舾涂一体化新方法中的三个基本阶段之一，指在特定区域和阶段内进行舾装作业，以精确划分的区域和阶段控制舾装。 | 一种在车间内装配舾装件的方法，与船体结构无关，能提高工作安全性，减少工时，缩短舾装作业周期。 | 船舶建造方案中的一种舾装阶段划分方式，指在船体分段或单元完成时进行舾装作业。,工艺流程|舾装方式,domain_specific,166|250|180,368|21|1118|1126|1127|1128|1142|1147|431|333|1028|1041|495,工艺流程
entity_779,分段舾装,壳舾涂一体化新方法中的三个基本阶段之一，指在分段阶段进行舾装作业，以提高舾装效率和作业安全性。 | 分段舾装是在船体分段制作时或总段组合前进行的地上舾装作业，将属于该分段的管、铁舾件、设备或单元安装到分段上，以减少船上舾装工作量。 | 在分段建造过程中将舾装件一起装焊的工艺，有利于改善劳动条件，缩短造船周期，但会增加分段质量。 | 分段建造阶段进行的舾装工作，包括安装构件、焊接等。 | 在小分段、分段和大分段等船体结构件上安装舾装件的方法，介于分段和区域之间，具有相当的柔性。 | 在小分段、分段和大分段等船体结构件上安装舾装件的工艺，介于分段和区域之间，具有相当的柔性。 | 舾装的一种方式，按分段进行安装作业。 | 在分段区域内进行的舾装作业，包括安装、焊接等，按阶段划分并控制制造流程。 | 在分段或总段制造阶段，将舾装件或舾装单元安装在分段或总段上的工艺，具有提高生产效率、安装质量和作业安全性等优点。 | 船舶建造方案中的一种舾装阶段划分方式，指在船体分段完成时进行舾装作业。 | 舾装作业按阶段划分的一种类型，指在分段阶段进行的舾装工作。,工艺流程|工艺|舾装方式,domain_specific,166|232|131|134|250|251|254|255|158|180|86,368|3|1117|1126|1127|1142|1145|1147|431|436|332|333|334|1028|1041|1042|480|372,工艺流程
entity_780,船上舾装,壳舾涂一体化新方法中的三个基本阶段之一，指在船舶整体装配阶段进行舾装作业，以实现舾装工作的高效完成。 | 在船体合拢期间和下水后安装舾装件的方法，适用于舱室、货舱、液舱、机舱等区域，避免资源分散和频繁重新分配。 | 在船体合拢期间和下水后安装舾装件的一个部分或区域，理想的船上舾装应避免分散和频繁地重新分配资源，特别是工人。 | 用于安装无法装入分段的大型舾装件、舱室封闭后才能安装的易损件，以及完成分段或船上的连接作业。,工艺流程|工艺,domain_specific,166|250|251|255,368|1126|1127|1142|1145|1147|1149|1042,工艺流程
entity_781,族制造,以成组技术原理制造多品种、小批量产品，通过标准化和模块化手段提高生产效率，是壳舾涂一体化造船的重要特征之一。,工艺流程,domain_specific,166,368,工艺流程
entity_782,产品导向型工程分解,通过强调专业内容，将船舶创造性地划分为许多理想化的中间产品，如零件和部件，以实现协调分道生产，简化不同类型作业的一体化。 | 一种设计分类方法，用于描述产品状况，表中没有“系统”，而“区域”在托盘集配之后才变得有意义。,工艺流程|设计方法,domain_specific,166|254,368|18|1140|949,工艺流程
entity_783,机舱,船舶的心脏区域，包含动力系统和相关设备，其底区域的舾装量较大，是壳舾涂一体化造船中重点考虑的分段划分区域。 | 船舶的动力装置所在区域，双层底深度在此区域增加以提供润滑油和燃油的装载能力。 | 船舶主要工作场所，室内温度较高，顶及舱壁涂料需不易燃烧且燃烧时不会产生过多烟雾，需获得船检部门许可证，底部需有良好的防锈性、耐水性和耐油性。 | 船舶结构的一部分，用于分类舾装件和任务包，按舾装件数量分为大量或少量。 | 船舶中安装主机、辅机及其他动力设备的区域，作业类型包括少量、大量或技术要求高的相似作业。 | 船舶中安装轮机和相关设备的区域，通常布置在3/4船尾处，以减少空船状态下的尾倾。 | 通常布置在船尾的区域，用于安装船舶动力系统。 | 船舶动力系统所在舱室，现代客船常将机舱后置以优化旅客空间。 | 船舶中安装主机、辅机等设备的舱室，进行明火作业时需注意周围环境安全。,部件|结构部位|部件区域|船舶结构|结构部件|材料部件,domain_specific,166|42|268|255|256|5|7|8|289,851|856|861|886|1110|1136|1146|1148|401|762|766|1307|1207|1212|900|901|310|335|1345|1351|1358|1363|1682|564|570|577|582|433|1044|1518|1521|1543|1545|1547|1584|1594|1595|1494|1496|1515|1517|803|813|814|480|496|370|371|713|715|732|734|736|737|740|1632|1637|1642,部件
entity_784,盆舾装,在分段建造过程中进行的舾装作业，通过将分段翻转正转，使舾装件能够预装于分段内部，提高预装率和作业效率。,工艺流程,domain_specific,166,371,工艺流程
